HAEGU_NUM	LAT	LON
1292	40.66666667	139.6666667
1303	40.16666667	138.1666667
1304	40.16666667	138.6666667
1305	40.16666667	139.1666667
1306	40.16666667	139.6666667
1314	39.66666667	138.1666667
1315	39.66666667	138.6666667
1316	39.66666667	139.1666667
1317	39.66666667	139.6666667
1325	39.16666667	138.1666667
1326	39.16666667	138.6666667
1327	39.16666667	139.1666667
1328	39.16666667	139.6666667
1336	38.66666667	138.1666667
1337	38.66666667	138.6666667
1338	38.66666667	139.1666667
1339	38.66666667	139.6666667
1347	38.16666667	138.1666667
1348	38.16666667	138.6666667
1349	38.16666667	139.1666667
1358	37.66666667	138.1666667
1359	37.66666667	138.6666667
1368	37.16666667	138.1666667
1420	34.66666667	139.1666667
1421	34.66666667	139.6666667
1432	34.16666667	138.1666667
1433	34.16666667	138.6666667
1435	34.16666667	139.6666667
1446	33.66666667	138.1666667
1447	33.66666667	138.6666667
1448	33.66666667	139.1666667
1449	33.66666667	139.6666667
1460	33.16666667	138.1666667
1461	33.16666667	138.6666667
1462	33.16666667	139.1666667
1463	33.16666667	139.6666667
1474	32.66666667	138.1666667
1475	32.66666667	138.6666667
1476	32.66666667	139.1666667
1477	32.66666667	139.6666667
1488	32.16666667	138.1666667
1489	32.16666667	138.6666667
1490	32.16666667	139.1666667
1491	32.16666667	139.6666667
1502	31.66666667	138.1666667
1503	31.66666667	138.6666667
1504	31.66666667	139.1666667
1505	31.66666667	139.6666667
1516	31.16666667	138.1666667
1517	31.16666667	138.6666667
1518	31.16666667	139.1666667
1519	31.16666667	139.6666667
1530	30.66666667	138.1666667
1531	30.66666667	138.6666667
1532	30.66666667	139.1666667
1533	30.66666667	139.6666667
1544	30.16666667	138.1666667
1545	30.16666667	138.6666667
1546	30.16666667	139.1666667
1547	30.16666667	139.6666667
1558	29.66666667	138.1666667
1559	29.66666667	138.6666667
1560	29.66666667	139.1666667
1561	29.66666667	139.6666667
1572	29.16666667	138.1666667
1573	29.16666667	138.6666667
1574	29.16666667	139.1666667
1575	29.16666667	139.6666667
1586	28.66666667	138.1666667
1587	28.66666667	138.6666667
1588	28.66666667	139.1666667
1589	28.66666667	139.6666667
1600	28.16666667	138.1666667
1601	28.16666667	138.6666667
1602	28.16666667	139.1666667
1603	28.16666667	139.6666667
1614	27.66666667	138.1666667
1615	27.66666667	138.6666667
1616	27.66666667	139.1666667
1617	27.66666667	139.6666667
1628	27.16666667	138.1666667
1629	27.16666667	138.6666667
1630	27.16666667	139.1666667
1631	27.16666667	139.6666667
1642	26.66666667	138.1666667
1643	26.66666667	138.6666667
1644	26.66666667	139.1666667
1645	26.66666667	139.6666667
1656	26.16666667	138.1666667
1657	26.16666667	138.6666667
1658	26.16666667	139.1666667
1659	26.16666667	139.6666667
1670	25.66666667	138.1666667
1671	25.66666667	138.6666667
1672	25.66666667	139.1666667
1673	25.66666667	139.6666667
1684	25.16666667	138.1666667
1685	25.16666667	138.6666667
1686	25.16666667	139.1666667
1687	25.16666667	139.6666667
384	34.66666667	133.6666667
394	34.16666667	133.6666667
395	34.16666667	134.1666667
397	34.16666667	135.1666667
398	34.16666667	136.1666667
5021	40.16666667	127.6666667
5022	40.16666667	128.1666667
5029	39.66666667	127.1666667
5038	39.16666667	127.1666667
5047	38.66666667	127.6666667
5055	38.16666667	128.1666667
5087	35.66666667	129.1666667
5097	35.16666667	127.6666667
5098	35.16666667	128.1666667
5099	35.16666667	128.6666667
5118	39.66666667	124.6666667
5124	39.66666667	125.1666667
5130	38.66666667	125.1666667
5131	38.66666667	125.6666667
5137	38.16666667	125.1666667
5138	38.16666667	125.6666667
5146	37.66666667	126.1666667
5147	37.66666667	126.6666667
5154	37.16666667	126.6666667
5164	36.66666667	126.6666667
5174	36.16666667	126.6666667
5184	35.66666667	126.6666667
5213	34.66666667	126.6666667
5214	34.66666667	127.1666667
6003	41.16666667	121.6666667
6005	40.16666667	119.6666667
601	30.66666667	121.1666667
603	30.16666667	121.1666667
6058	35.16666667	119.1666667
6062	34.66666667	119.1666667
6066	34.16666667	119.6666667
6076	32.16666667	120.1666667
6077	32.16666667	120.6666667
6116	39.66666667	122.6666667
6119	39.16666667	122.1666667
6137	37.16666667	121.1666667
6138	37.16666667	121.6666667
6139	37.16666667	122.1666667
6154	36.66666667	120.6666667
6155	36.66666667	121.1666667
6454	31.66666667	120.1666667
6455	31.66666667	120.6666667
6456	31.66666667	121.1666667
6457	31.66666667	121.6666667
6486	31.16666667	121.1666667
6487	31.16666667	121.6666667
6602	30.16666667	120.1666667
6603	30.16666667	120.6666667
6604	29.66666667	121.1666667
6605	29.66666667	121.6666667
6614	29.16666667	121.1666667
6615	29.16666667	121.6666667
6624	28.66666667	121.1666667
6642	28.16666667	120.6666667
6660	26.66666667	119.6666667
6670	26.16666667	119.6666667
6680	25.66666667	119.1666667
6681	25.66666667	119.6666667
6690	25.16666667	119.1666667
6901	40.66666667	120.6666667
6902	40.66666667	121.1666667
6903	40.66666667	121.6666667
6904	40.66666667	122.1666667
6905	40.16666667	120.1666667
6906	40.16666667	120.6666667
6907	40.16666667	121.1666667
6908	40.16666667	121.6666667
6909	40.16666667	122.1666667
6910	39.66666667	119.1666667
6911	39.66666667	119.6666667
6912	39.66666667	120.1666667
6913	39.66666667	120.6666667
6914	39.66666667	121.1666667
6915	39.66666667	121.6666667
6918	39.16666667	119.1666667
6919	39.16666667	119.6666667
6920	39.16666667	120.1666667
6921	39.16666667	120.6666667
6922	39.16666667	121.1666667
6923	39.16666667	121.6666667
6928	38.66666667	119.1666667
6929	38.66666667	119.6666667
6930	38.66666667	120.1666667
6931	38.66666667	120.6666667
6932	38.66666667	121.1666667
6933	38.66666667	121.6666667
6937	38.16666667	119.1666667
6938	38.16666667	119.6666667
6939	38.16666667	120.1666667
6940	38.16666667	120.6666667
6941	38.16666667	121.1666667
6943	37.66666667	119.1666667
6944	37.66666667	119.6666667
6945	37.66666667	120.1666667
6946	37.66666667	120.6666667
6947	37.66666667	121.1666667
6948	37.16666667	119.1666667
6949	37.16666667	119.6666667
6950	37.16666667	120.1666667
6951	36.16666667	120.1666667
6952	36.16666667	120.6666667
6953	36.16666667	121.1666667
6954	35.66666667	119.6666667
6955	35.66666667	120.1666667
6956	35.66666667	120.6666667
6957	35.66666667	121.1666667
6958	35.16666667	119.6666667
6959	35.16666667	120.1666667
6960	35.16666667	120.6666667
6961	35.16666667	121.1666667
6962	34.66666667	119.6666667
6963	34.66666667	120.1666667
6964	34.66666667	120.6666667
6965	34.66666667	121.1666667
6966	34.16666667	120.1666667
6967	34.16666667	120.6666667
6968	34.16666667	121.1666667
6969	33.66666667	120.1666667
6970	33.66666667	120.6666667
6971	33.66666667	121.1666667
6972	33.16666667	120.6666667
6973	33.16666667	121.1666667
6974	32.66666667	120.6666667
6975	32.66666667	121.1666667
6976	32.66666667	121.6666667
6977	32.16666667	121.1666667
6978	32.16666667	121.6666667
7349	38.16666667	139.6666667
7359	37.66666667	139.1666667
7360	35.16666667	133.1666667
7361	35.16666667	133.6666667
7363	35.16666667	132.6666667
7366	34.66666667	132.1666667
7367	34.16666667	131.1666667
7368	37.16666667	138.6666667
7370	33.66666667	130.6666667
7372	33.16666667	129.6666667
7373	33.16666667	130.1666667
7377	32.66666667	130.1666667
7378	32.66666667	130.6666667
7382	32.16666667	130.1666667
7383	32.16666667	130.6666667
7388	35.16666667	136.6666667
7413	33.66666667	133.1666667
7414	33.66666667	133.6666667
7415	33.66666667	134.1666667
7420	33.16666667	131.6666667
7421	33.16666667	132.6666667
7422	33.16666667	133.1666667
7426	33.66666667	135.6666667
7432	34.66666667	138.1666667
7433	34.66666667	138.6666667
7434	35.16666667	138.6666667
7435	35.16666667	139.1666667
7436	35.16666667	139.6666667
7437	35.66666667	139.6666667
7472	31.66666667	130.1666667
7474	31.66666667	131.1666667
7904	35.66666667	136.1666667
7922	36.66666667	137.1666667
7923	36.66666667	137.6666667
8101	43.16666667	134.1666667
8102	43.16666667	134.6666667
8103	43.16666667	135.1666667
8104	43.16666667	135.6666667
8105	43.16666667	136.1666667
8106	43.16666667	136.6666667
8107	43.16666667	137.1666667
8108	43.16666667	137.6666667
8109	43.16666667	138.1666667
8110	43.16666667	138.6666667
8111	43.16666667	139.1666667
8112	43.16666667	139.6666667
8113	43.66666667	135.1666667
8114	43.66666667	135.6666667
8115	43.66666667	136.1666667
8116	43.66666667	136.6666667
8117	43.66666667	137.1666667
8118	43.66666667	137.6666667
8119	43.66666667	138.1666667
8120	43.66666667	138.6666667
8121	43.66666667	139.1666667
8122	43.66666667	139.6666667
8123	44.16666667	135.6666667
8124	44.16666667	136.1666667
8125	44.16666667	136.6666667
8126	44.16666667	137.1666667
8127	44.16666667	137.6666667
8128	44.16666667	138.1666667
8129	44.16666667	138.6666667
8130	44.16666667	139.1666667
8131	44.16666667	139.6666667
8132	44.66666667	136.1666667
8133	44.66666667	136.6666667
8134	44.66666667	137.1666667
8135	44.66666667	137.6666667
8136	44.66666667	138.1666667
8137	44.66666667	138.6666667
8138	44.66666667	139.1666667
8139	44.66666667	139.6666667
8140	45.16666667	136.6666667
8141	45.16666667	137.1666667
8142	45.16666667	137.6666667
8143	45.16666667	138.1666667
8144	45.16666667	138.6666667
8145	45.16666667	139.1666667
8146	45.16666667	139.6666667
8147	45.66666667	137.1666667
8148	45.66666667	137.6666667
8149	45.66666667	138.1666667
8150	45.66666667	138.6666667
8151	45.66666667	139.1666667
8152	45.66666667	139.6666667
8300	43.16666667	131.1666667
8301	43.16666667	131.6666667
8302	43.16666667	132.1666667
8303	42.66666667	130.6666667
8304	42.66666667	131.1666667
